w,x,y
6.86,0.06,53.79
4.73,3.38,71.79
4.85,2.38,58.29
5.79,1.41,57.85
4.68,9.77,214.91
6.85,-1.33,-80.93
4.49,3.36,67.62
5.98,-9.17,-243.58
4.23,-7.19,-144.43
5.14,-5.65,-130.34
5.13,4.31,95.2
5.03,0.34,34.81
4.65,-0.51,-40.65
4.89,15.96,440.68
3.82,-5.65,-103.66
3.93,5.78,100.2
5.23,1.38,49.75
7.29,2.94,110.56
6.5,-6.52,-183.44
3.95,8.51,161.33
4.3,1.54,40.16
6.04,5.32,135.25
4.0,11.65,250.94
4.82,0.11,30.38
4.86,0.1,30.57
6.05,8.64,222.05
5.43,8.42,197.69
4.25,0.66,30.16
4.86,1.42,45.45
4.69,-0.86,-44.8
4.76,-4.77,-104.85
4.92,3.46,76.19
4.69,-4.94,-106.64
3.98,-8.44,-168.26
4.77,-0.98,-47.07
5.13,5.47,118.49
4.42,3.75,72.8
4.69,5.72,114.29
5.33,-1.49,-60.59
6.32,5.89,154.99
4.31,-2.45,-59.8
5.89,-3.54,-102.99
5.04,5.26,112.04
5.0,-4.12,-97.08
3.18,-3.93,-64.51
6.08,8.43,216.57
6.69,-1.16,-75.51
5.3,-1.08,-54.69
4.11,8.08,154.47
4.22,-2.95,-65.45
3.42,0.77,23.54
5.18,3.46,80.71
3.93,0.45,25.18
4.76,9.85,219.47
4.83,-9.57,-221.26
6.55,-3.36,-112.19
4.05,0.93,30.81
4.46,-3.49,-77.17
5.62,1.75,60.32
3.86,-4.52,-84.18
4.37,-8.81,-187.81
6.55,1.37,68.77
5.62,-1.62,-66.42
4.89,1.98,53.19
5.22,4.13,93.52
5.07,-3.74,-91.65
5.33,-1.14,-55.89
5.59,1.29,53.3
6.13,-2.46,-87.73
4.9,-6.93,-153.98
6.02,-1.31,-67.81
6.4,-3.53,-112.7
5.81,0.52,46.04
4.35,-3.18,-70.77
6.19,-0.04,-52.87
5.36,6.56,148.12
4.35,-4.67,-95.44
4.1,-1.62,-46.78
5.08,-4.54,-106.47
3.4,0.06,17.98
3.43,4.98,76.65
5.56,0.84,47.0
3.88,-2.39,-53.3
5.85,2.34,73.04
5.83,-3.43,-99.7
5.76,-0.2,-49.5
4.99,1.15,43.65
5.56,-0.93,-56.0
6.61,9.7,272.03
5.18,-9.4,-226.77
4.52,-6.68,-139.52
4.84,-5.75,-126.02
5.39,0.82,44.54
5.73,-8.7,-222.34
4.74,0.59,34.39
3.92,2.12,42.48
4.8,3.72,78.66
5.33,5.64,126.43
3.42,-2.56,-49.79
6.01,2.77,83.15
3.89,-1.87,-47.18
5.44,-2.04,-69.98
6.14,-1.19,-67.79
4.7,0.41,32.13
4.26,4.41,81.27
5.13,1.25,46.71
4.39,9.71,204.84
4.78,0.7,35.98
5.58,1.68,58.7
5.81,2.99,83.51
6.15,4.71,124.01
5.25,2.86,71.78
5.16,-1.34,-56.26
5.59,4.42,106.06
5.95,-3.74,-107.99
5.97,-5.91,-155.08
4.96,-9.1,-211.56
3.85,2.43,45.43
4.98,4.1,88.52
3.62,1.63,33.48
5.96,0.23,44.41
5.5,-8.89,-221.09
4.56,1.23,39.62
5.86,-1.1,-62.37
4.84,3.01,67.68
5.68,-4.65,-120.66
5.75,3.35,88.79
5.04,-2.53,-71.35
4.34,4.64,86.59
7.14,-2.52,-107.32
4.23,7.38,140.86
5.73,4.51,110.98
4.57,-9.71,-218.08
4.98,3.77,82.63
5.35,-6.9,-163.98
4.97,0.93,40.75
4.52,0.79,34.2
5.93,-4.05,-113.52
4.9,-1.43,-54.04
5.4,2.83,73.78
6.76,-3.05,-110.23
6.31,-2.17,-85.91
3.88,5.12,87.1
3.88,0.79,27.83
7.74,6.08,197.15
5.02,4.87,103.78
5.55,-11.97,-320.9
5.35,2.01,60.18
4.2,5.24,95.11
3.39,-1.78,-40.71
5.85,3.79,98.91
3.68,9.27,173.49
4.27,4.8,88.33
5.59,-10.07,-259.17
5.65,-5.04,-128.29
5.39,-0.2,-45.25
5.9,-6.82,-175.76
5.94,-5.25,-139.2
5.6,-0.31,-48.88
5.14,-0.71,-48.27
4.5,9.06,189.82
5.37,9.47,226.08
3.74,7.41,130.42
4.48,5.4,103.54
5.02,4.56,97.68
5.25,2.7,69.22
3.12,7.47,118.19
5.16,-2.95,-79.78
4.76,4.7,95.5
7.96,-6.42,-220.71
6.67,4.54,131.69
5.78,-0.37,-51.86
5.23,-9.14,-220.42
3.69,3.49,57.57
4.12,0.67,29.0
5.51,-8.51,-210.77
5.84,-2.66,-86.15
5.36,-4.14,-104.29
4.04,-5.81,-110.99
4.14,0.89,31.25
3.79,0.15,21.5
4.95,-1.37,-54.01
5.0,-1.04,-50.55
6.13,-8.05,-214.95
4.31,2.19,48.24
3.89,-0.04,-29.46
4.93,4.99,104.32
4.08,0.02,22.84
4.69,-4.28,-94.41
4.0,1.36,34.72
4.54,0.56,32.01
6.36,4.48,123.34
6.39,8.94,241.02
4.55,1.04,37.28
5.46,1.71,57.36
3.2,-0.36,-26.64
6.85,-7.06,-207.41
4.86,2.72,63.42
5.98,-5.28,-140.72
5.25,-5.48,-129.18
6.02,3.2,90.93
6.04,5.04,128.8
4.36,1.89,45.03
4.82,10.74,247.94
4.26,-5.01,-99.9
6.39,-0.02,-55.18
3.82,-3.0,-60.47
4.37,4.29,81.04
6.09,-2.71,-91.35
5.03,-6.24,-141.14
2.75,5.77,78.64
6.16,0.02,44.19
4.19,1.62,39.82
5.47,3.49,86.25
5.27,-6.7,-157.39
4.47,8.19,166.34
4.74,2.28,55.35
5.07,-1.05,-51.42
4.02,-0.9,-38.19
3.73,-4.05,-74.58
3.92,9.22,178.54
5.32,1.37,50.68
5.23,-7.14,-167.0
5.36,-1.28,-58.14
4.05,-0.38,-33.66
3.77,-1.91,-46.23
4.69,-0.29,-38.72
4.46,-5.93,-121.97
4.66,-0.03,-36.07
3.59,-1.94,-44.59
3.56,-2.01,-45.02
5.34,5.99,134.18
7.17,-5.29,-169.34
5.66,0.96,49.82
4.32,1.77,43.02
3.75,1.25,30.96
4.77,-5.86,-127.04
4.18,2.03,44.56
4.29,8.01,157.16
4.97,-6.42,-143.57
4.43,4.54,86.42
3.04,3.73,51.75
3.4,-4.8,-81.24
2.42,1.78,23.62
5.71,-1.14,-61.01
6.21,1.21,61.03
6.65,-4.05,-128.52
3.61,3.58,57.61
5.89,1.99,68.18
5.33,-6.48,-153.62
4.69,-1.1,-47.51
5.94,1.91,67.61
3.63,-1.71,-42.45
5.6,6.86,161.22
4.16,4.04,73.27
4.39,-4.43,-91.81
2.93,2.45,34.98
6.42,0.55,54.49
4.82,-3.95,-90.99
3.15,-19.01,-504.97
4.59,-9.17,-203.22
5.04,-1.11,-51.86
4.67,-4.39,-96.23
3.4,6.38,101.77
3.79,-4.35,-80.36
4.38,3.06,61.45
4.68,6.6,133.34
4.33,-1.54,-48.43
5.05,7.36,160.05
5.16,5.56,120.83
5.2,3.68,84.82
5.93,-6.61,-171.48
4.61,3.94,79.16
4.94,-0.38,-42.24
4.17,-0.79,-38.59
2.96,0.6,18.63
5.13,3.7,83.92
5.61,-4.86,-123.52
5.5,-4.21,-108.22
4.31,0.33,27.47
5.55,-0.51,-50.69
6.46,-5.84,-165.35
4.12,0.63,28.6
2.92,6.82,100.91
4.25,5.98,110.7
5.78,-6.43,-163.11
5.82,-8.7,-224.76
5.04,7.55,164.38
5.54,-7.7,-189.17
5.18,-10.51,-260.38
6.1,-4.92,-135.46
4.9,1.28,44.18
6.01,1.15,57.19
6.63,3.28,104.15
4.95,-2.17,-64.72
4.69,6.13,123.05
6.84,-0.85,-73.09
3.89,-2.76,-58.2
4.47,-5.12,-106.0
5.16,-4.99,-117.03
5.29,0.21,36.25
3.47,-1.64,-40.12
3.71,-4.9,-88.09
6.37,-0.51,-61.39
5.38,1.82,57.85
5.37,-3.9,-99.78
6.7,-2.86,-105.4
5.43,3.12,79.15
5.51,-4.87,-121.75
4.6,1.82,47.31
4.93,-10.06,-238.91
3.11,-6.07,-98.3
5.35,1.13,48.09
5.64,2.1,65.86
5.56,1.25,52.31
4.01,4.55,79.21
3.87,-2.36,-52.81
4.83,-2.49,-67.56
4.39,-3.01,-68.73
4.98,0.17,32.53
5.56,5.5,128.21
4.06,-7.19,-140.6
4.98,1.27,45.05
6.22,0.87,56.21
5.04,1.17,44.58
4.11,4.86,86.53
7.24,10.14,307.79
4.73,-2.79,-70.59
1.93,-5.12,-63.6
5.98,5.68,141.9
6.17,-2.52,-89.41
5.7,3.37,88.3
5.02,3.28,74.85
4.22,-3.04,-66.73
4.94,2.06,54.94
3.94,14.61,349.92
3.78,3.14,53.79
3.37,2.17,36.64
3.54,1.44,30.76
4.9,-0.66,-44.95
6.44,-1.36,-74.85
3.68,1.57,33.58
5.01,1.4,47.08
4.31,-10.15,-223.2
4.84,-4.09,-93.73
5.09,-0.66,-47.07
4.81,-6.79,-148.46
4.1,3.43,62.72
6.59,2.69,92.19
6.27,1.88,72.45
5.3,-2.48,-74.67
6.5,-6.17,-174.51
4.54,11.83,273.97
4.54,-4.59,-97.37
5.47,-6.76,-163.39
4.15,2.91,55.83
4.46,-8.29,-176.44
4.97,-5.87,-131.54
7.15,-0.59,-73.9
5.26,-1.44,-58.9
5.91,5.16,128.55
5.24,1.59,52.64
5.0,4.27,91.99
6.28,0.95,58.27
5.04,1.25,45.65
4.71,0.42,32.33
4.23,2.8,55.47
4.06,0.98,31.4
4.6,-1.36,-49.62
4.33,-7.23,-147.49
5.23,-8.94,-215.03
3.82,-3.58,-68.75
5.06,-8.82,-206.83
2.74,-3.57,-53.89
4.51,-3.97,-85.94
4.83,-9.8,-227.94
5.02,1.22,44.93
5.52,-1.07,-57.48
5.67,1.79,61.71
5.1,-7.41,-170.42
5.83,4.29,108.59
5.91,3.17,88.35
4.34,-3.97,-83.06
4.64,6.66,133.52
4.06,-1.1,-40.62
4.46,7.17,141.25
5.66,-1.81,-69.82
3.86,-2.41,-53.28
4.71,3.77,77.84
5.97,-4.39,-121.38
4.86,4.31,90.03
4.12,-3.63,-74.12
5.34,-3.89,-99.23
6.38,-5.13,-146.48
4.49,0.49,30.8
6.07,-5.73,-153.25
3.31,-4.96,-82.38
6.04,-1.36,-68.7
4.62,-6.86,-145.64
4.66,-2.54,-65.98
6.5,2.31,83.57
7.68,-6.27,-208.52
5.83,-3.76,-105.87
4.76,-6.25,-135.11
4.02,0.73,28.64
5.75,2.24,69.95
6.9,12.82,394.87
4.34,-3.94,-82.44
4.67,-10.76,-252.13
2.79,-4.02,-60.37
6.65,1.05,65.2
2.96,8.39,134.76
5.24,5.64,124.27
5.18,3.8,86.74
5.26,1.06,46.02
5.29,-3.72,-95.14
6.04,4.28,112.66
5.44,5.96,136.02
4.81,-3.61,-84.94
4.51,6.93,136.8
6.5,3.89,114.03
6.36,1.2,63.16
6.05,1.59,64.36
4.81,-12.45,-311.91
4.98,3.34,75.26
5.29,2.72,70.2
4.62,-2.75,-68.41
4.67,0.47,32.38
4.76,-4.34,-96.81
3.71,-3.58,-67.13
5.46,-5.67,-137.9
6.68,-4.61,-141.47
5.63,2.68,75.01
5.3,-3.77,-96.37
5.75,2.26,70.13
3.52,3.84,60.08
5.54,2.73,74.4
4.56,5.72,111.63
4.73,-5.25,-113.57
5.61,4.51,108.46
3.83,-0.85,-35.9
6.77,-0.17,-62.24
4.12,-2.69,-60.33
5.52,-1.5,-63.15
4.41,-1.33,-46.93
6.04,-5.85,-155.2
4.61,-0.03,-35.56
5.84,5.4,132.19
7.2,-0.85,-78.78
4.17,-3.86,-78.57
4.52,1.27,39.48
5.49,1.38,53.18
3.72,-4.83,-86.98
6.26,3.19,95.2
5.57,2.54,71.88
4.37,2.16,48.6
5.18,5.43,118.59
4.34,8.98,183.5
5.2,-3.76,-94.3
5.36,-1.81,-65.46
6.19,-1.67,-75.78
4.01,1.25,33.65
4.77,-2.28,-63.57
4.13,2.87,55.0
3.47,-3.26,-59.41
5.82,-2.98,-91.28
5.61,9.59,237.19
5.16,-2.7,-75.91
6.51,0.09,49.55
5.98,1.76,65.82
4.16,-7.89,-159.02
4.13,-8.43,-171.62
5.48,5.64,129.6
5.43,1.98,60.98
3.68,-0.12,-28.45
4.98,-10.09,-240.97
3.7,10.22,199.75
2.88,-2.14,-39.14
6.42,-7.16,-198.25
5.32,-3.02,-83.51
6.33,-10.4,-293.97
6.19,3.22,94.43
5.71,-5.64,-142.91
5.18,-1.47,-58.23
4.75,-4.14,-93.14
3.88,-7.37,-140.53
3.6,4.5,71.6
5.25,-0.97,-52.75
6.34,0.88,58.02
3.11,11.23,211.38
4.89,-0.5,-43.0
5.36,-8.06,-194.22
4.55,1.47,42.32
6.34,7.76,204.75
4.34,2.1,47.48
6.05,-1.03,-64.07
4.34,1.33,38.13
3.63,-8.11,-151.87
5.58,-3.29,-92.55
4.98,5.36,112.88
4.62,0.99,37.48
4.87,-0.01,-37.76
4.25,7.23,137.86
5.65,-15.67,-468.5
4.57,0.7,33.85
5.05,-1.98,-63.44
4.73,-4.57,-100.52
3.98,-2.07,-50.67
5.4,15.49,442.27
5.0,-1.49,-56.1
4.25,-3.68,-76.9
4.9,-4.75,-107.23
3.33,-4.86,-81.18
6.35,4.79,130.15
5.1,-5.78,-132.29
6.4,-7.21,-199.32
4.59,9.3,199.09
4.43,0.5,30.32
5.52,-0.68,-52.41
3.81,8.81,165.4
4.58,-5.55,-116.77
5.43,4.58,106.22
4.68,0.44,32.29
4.66,8.97,191.76
4.22,-7.32,-147.11
5.11,0.44,36.84
5.32,1.75,55.95
3.99,-1.98,-49.62
4.88,-2.02,-61.64
5.78,5.91,142.55
4.22,-6.86,-136.76
6.42,7.23,192.27
4.25,-4.55,-91.48
6.73,0.32,55.58
5.66,4.22,103.59
5.95,3.0,86.12
5.35,-2.02,-68.19
5.72,-6.58,-165.29
4.86,0.05,30.11
4.39,3.68,71.15
3.2,-4.24,-69.45
5.72,6.25,149.22
4.61,-1.15,-47.21
6.03,-8.69,-230.71
4.08,0.19,24.26
6.64,-11.33,-336.92
3.36,-1.54,-38.0
5.63,-2.64,-82.36
4.5,1.18,38.25
5.63,-6.35,-157.7
5.69,-4.48,-117.32
5.87,3.43,92.61
5.09,3.92,87.09
6.18,-2.08,-82.19
4.72,4.99,100.39
6.84,7.78,219.61
3.87,0.1,21.75
6.31,-3.02,-101.12
6.21,6.86,176.9
4.97,1.55,48.45
5.13,-5.96,-137.08
6.52,1.64,72.57
2.87,6.82,99.77
3.62,2.67,45.58
2.71,-1.04,-28.04
4.93,0.67,37.29
4.99,-3.25,-81.92
5.57,2.37,69.03
2.83,-2.51,-42.5
5.47,-10.7,-275.59
5.84,2.74,79.68
4.09,12.8,291.34
5.45,6.23,142.42
5.47,2.88,75.86
5.62,4.5,108.53
4.09,2.82,53.76
4.96,-4.89,-111.09
5.63,4.19,102.58
3.94,-2.14,-50.94
3.71,8.27,149.51
5.71,-1.8,-70.4
5.05,-3.1,-80.36
5.18,-2.78,-77.42
5.91,-3.44,-101.37
7.42,-0.03,-69.42
5.41,-1.35,-59.75
6.87,0.04,53.73
6.33,-0.0,-54.02
5.44,2.61,70.84
5.83,7.32,178.82
5.08,13.35,345.56
4.94,-1.13,-50.8
4.91,-1.97,-61.24
5.33,4.62,104.95
5.11,-5.37,-123.82
5.24,5.15,113.93
4.83,2.14,54.59
5.51,0.38,40.66
5.13,4.21,93.2
4.95,-0.01,-38.57
3.51,-0.39,-29.22
5.92,-0.11,-50.48
6.91,7.63,217.53
4.91,7.86,169.01
5.09,0.13,33.24
4.62,3.45,71.14
5.2,-5.8,-135.02
3.9,0.25,23.21
5.44,5.34,122.07
6.04,-3.95,-113.79
4.89,-2.25,-64.96
4.45,2.27,51.12
4.99,1.09,42.88
4.93,5.8,121.12
4.77,-0.62,-43.09
3.0,1.56,26.77
5.08,-3.76,-92.23
3.29,-1.44,-36.4
4.34,1.95,45.54
4.61,0.69,34.0
7.83,7.14,230.28
6.45,-3.66,-116.29
5.4,1.87,58.86
6.47,-9.22,-260.01
4.33,-1.17,-44.17
4.93,-2.33,-66.65
3.58,-2.61,-52.35
4.21,7.2,136.27
5.08,-2.94,-78.39
5.52,5.26,122.32
4.84,-9.46,-218.64
5.58,3.19,82.92
5.57,-4.7,-119.56
5.0,7.78,169.24
4.63,-0.07,-36.11
5.0,2.28,58.97
5.39,-0.69,-50.97
5.92,-3.42,-101.26
6.86,1.16,70.34
3.56,-1.31,-37.74
4.28,-3.63,-76.51
5.38,4.17,97.06
6.28,2.79,88.19
5.78,2.14,68.77
3.81,-0.59,-33.36
4.73,-1.74,-55.86
4.75,-6.03,-130.11
4.62,-5.27,-111.81
5.78,3.14,85.58
5.01,3.03,70.73
6.06,-5.7,-152.38
5.22,-6.1,-142.19
3.44,-7.65,-137.04
5.91,6.23,153.46
4.31,-7.37,-150.46
3.95,4.61,79.34
4.18,4.21,76.45
3.65,-3.03,-58.62
4.52,1.05,36.99
6.01,8.56,218.3
3.82,-6.94,-129.58
3.71,-8.29,-158.06
5.94,-0.47,-55.1
5.0,5.04,106.94
5.66,6.01,142.19
3.82,-3.45,-66.81
6.53,2.9,94.81
5.44,-3.45,-92.95
4.02,0.57,27.04
6.71,5.02,143.56
3.97,-4.14,-79.74
4.29,-2.79,-64.19
4.18,2.2,46.69
5.04,7.16,154.83
4.08,-3.94,-78.36
5.89,5.91,145.35
4.16,5.2,93.74
5.16,2.61,66.52
6.42,-3.46,-111.6
4.94,1.43,46.5
6.33,-9.35,-259.89
5.26,5.35,118.64
5.89,6.42,157.6
5.43,0.57,41.97
4.55,0.59,32.38
5.95,-2.97,-93.67
4.54,3.54,71.22
6.34,7.47,196.73
5.33,-0.52,-48.24
4.37,-3.77,-80.18
4.08,10.06,206.07
3.66,-0.53,-31.59
3.49,-9.15,-173.73
5.96,2.06,70.35
3.82,0.69,26.39
5.63,-9.41,-240.16
7.55,4.67,155.31
5.16,6.69,146.43
4.59,8.41,174.9
4.7,-0.53,-41.36
6.78,-6.86,-200.06
4.8,-10.55,-249.56
6.52,-1.16,-72.87
3.89,-4.6,-86.16
7.81,13.21,447.95
3.37,1.9,33.81
5.34,-8.64,-209.33
5.33,4.23,97.38
4.78,-1.49,-53.25
5.67,-4.4,-115.34
3.25,-7.04,-119.95
5.15,-3.15,-82.95
8.06,-4.05,-160.63
4.7,1.89,49.44
6.57,3.33,104.15
4.09,-1.85,-49.3
5.91,8.88,224.82
6.67,2.18,84.3
5.03,-3.57,-87.89
4.98,5.35,112.66
4.56,4.39,86.12
5.88,-6.12,-157.93
4.2,-7.12,-142.1
4.68,-1.5,-52.15
5.48,-7.46,-181.46
3.82,2.95,51.83
7.32,6.64,200.82
5.39,-1.12,-56.41
6.16,2.0,72.64
5.73,-5.34,-136.66
5.0,-4.19,-98.34
5.04,1.4,47.54
6.48,-0.44,-61.83
5.94,4.68,118.78
4.03,-0.46,-34.14
6.82,-2.86,-107.7
4.31,8.8,178.04
3.23,-12.71,-267.99
6.21,4.83,127.82
6.79,6.0,169.55
6.95,-4.39,-142.54
5.55,0.14,38.37
4.36,-0.91,-41.82
4.25,1.6,40.27
4.96,-0.45,-43.31
4.45,-6.37,-131.08
6.91,-2.82,-108.81
3.86,-1.57,-43.45
4.37,4.95,92.72
5.2,-1.77,-62.56
6.17,1.15,59.57
5.83,0.56,46.81
4.55,-0.41,-38.61
5.69,10.13,256.24
5.19,4.05,91.22
4.81,4.63,95.04
5.96,2.26,73.56
4.48,7.49,149.25
4.77,1.43,44.54
4.04,2.51,49.01
5.35,3.74,88.54
6.21,-0.85,-63.92
4.96,7.56,162.86
4.56,8.25,170.15
5.76,4.18,104.73
7.19,7.14,211.33
5.52,-4.58,-116.09
5.06,-4.62,-107.61
5.36,1.91,58.77
5.12,6.4,138.63
4.48,8.39,171.74
4.66,-0.04,-36.11
6.26,-1.71,-77.42
4.48,7.34,145.69
4.33,6.32,119.48
4.23,-2.1,-54.08
3.98,6.64,118.8
5.91,3.14,87.84
7.11,-2.82,-112.57
5.57,2.45,70.3
4.67,1.28,41.48
3.56,-2.89,-55.65
4.32,7.39,142.99
5.01,4.8,102.27
3.9,-8.53,-168.56
4.77,-6.41,-138.81
5.17,6.52,142.59
4.44,0.38,29.2
4.64,3.42,70.96
5.66,-10.22,-266.25
5.69,10.41,265.31
5.09,3.54,80.49
5.52,-2.74,-82.31
4.87,10.13,230.99
5.08,2.97,70.77
4.43,-2.33,-59.65
6.44,1.57,70.07
5.51,-3.75,-99.71
4.72,3.38,71.61
5.99,4.03,106.44
4.65,-5.45,-116.05
4.76,-3.32,-79.3
3.46,-9.11,-172.15
5.23,-9.74,-238.16
5.15,-3.68,-92.03
5.62,-0.22,-48.14
6.35,-0.64,-62.83
4.46,-3.06,-70.49
4.97,3.89,84.63
4.41,0.22,27.41
5.09,-3.42,-86.41
4.83,6.23,128.31
4.5,2.7,57.82
7.4,-5.85,-189.6
4.4,-2.25,-58.12
5.57,3.09,80.96
5.15,4.54,99.9
6.17,7.72,198.78
6.11,-0.92,-63.42
5.12,5.83,125.8
3.98,-1.2,-40.86
6.34,-6.98,-191.33
3.76,6.92,119.93
5.08,1.42,48.31
5.04,0.66,38.44
4.59,-6.04,-127.06
5.37,3.42,83.16
6.38,2.36,82.34
4.58,-4.65,-99.19
4.81,9.54,212.05
4.49,2.69,57.61
5.16,5.02,109.64
4.37,-5.01,-101.99
5.05,-7.74,-177.38
3.72,4.4,71.92
5.54,7.83,184.82
5.48,-3.33,-91.55
3.91,4.42,75.35
5.6,7.64,181.34
7.62,-7.08,-230.14
3.98,0.19,23.46
6.46,-0.84,-67.3
4.57,7.13,142.97
4.33,1.48,39.7
4.44,-5.25,-108.02
3.91,-3.14,-63.69
4.33,-3.18,-70.41
5.18,-9.59,-232.33
5.59,-4.22,-110.32
5.99,3.0,86.78
4.66,3.37,70.45
6.24,-9.05,-247.93
5.09,-1.8,-61.48
4.21,-1.93,-51.63
4.09,-6.02,-116.13
4.9,-2.1,-62.97
7.42,0.75,72.74
4.76,8.99,195.08
3.75,3.36,56.54
4.44,2.11,48.78
2.92,-1.44,-32.99
5.1,2.82,68.66
4.59,-1.55,-51.76
3.45,2.56,42.06
5.89,0.08,41.68
3.62,2.38,41.92
5.89,6.81,167.22
4.61,-0.25,-37.55
3.36,6.77,108.59
5.4,-4.39,-109.72
3.44,0.76,23.67
3.8,9.1,172.24
6.19,-1.25,-69.28
5.87,-4.57,-123.0
3.33,-3.43,-59.83
5.49,1.67,57.21
4.19,-0.68,-37.8
5.56,3.8,93.56
4.31,1.27,37.16
6.63,5.77,159.57
4.22,-2.65,-61.14
4.08,-2.7,-59.96
5.7,4.6,112.11
4.56,-3.11,-72.79
5.18,-3.53,-89.92
4.85,-5.44,-119.98
5.27,8.43,193.77
4.21,-0.01,-31.75
4.69,0.9,37.24
4.8,9.51,210.63
4.88,0.71,37.19
6.24,6.82,176.55
5.24,5.3,116.92
3.06,-11.26,-219.17
5.77,-4.43,-118.02
6.2,-3.99,-117.73
4.54,3.02,63.18
4.07,5.66,100.75
5.44,-5.47,-133.15
6.64,5.19,145.96
5.89,-0.31,-52.43
5.71,-0.8,-56.36
5.04,1.09,43.66
4.19,-6.91,-137.07
4.35,-6.85,-139.38
4.71,-9.1,-204.65
3.54,-0.48,-30.19
4.98,-11.71,-292.45
5.19,0.02,33.15
3.9,-2.87,-59.79
4.26,-0.2,-33.86
5.94,0.47,47.05
6.78,-0.68,-69.64
5.39,-0.03,-43.36
5.03,3.88,85.25
2.94,-1.55,-34.19
6.52,0.57,56.29
7.74,-6.14,-206.73
4.48,2.98,61.57
5.41,-2.98,-84.24
5.32,9.92,238.03
6.62,-0.5,-64.68
5.7,-7.06,-176.84
4.25,-3.04,-67.14
4.38,1.13,36.28
6.54,-4.88,-144.33
5.73,4.14,103.48
3.71,0.41,22.99
5.37,-3.38,-90.59
4.67,1.69,46.54
5.02,2.91,68.9
5.64,-4.77,-122.42
3.87,-1.67,-44.65
4.5,8.87,184.83
6.52,10.95,311.02
3.71,2.54,45.15
4.82,-1.13,-49.36
4.78,2.21,54.97
6.63,-7.27,-207.06
3.49,-1.31,-37.03
3.71,-10.11,-205.08
6.33,-2.48,-91.59
5.71,-1.72,-69.12
5.43,3.52,86.23
5.39,-1.09,-56.03
4.55,-4.78,-100.93
5.32,-5.06,-121.74
5.37,3.57,85.93
6.19,-4.56,-129.53
3.7,-4.25,-77.3
5.3,3.58,84.8
5.13,-3.81,-93.92
5.49,-0.36,-48.16
3.55,-8.67,-163.25
4.65,-3.35,-77.99
5.37,5.27,119.3
6.39,-2.95,-101.19
4.27,2.88,57.12
5.08,-3.77,-92.34
3.5,0.33,20.67
5.2,-5.13,-120.68
4.71,6.83,139.21
6.27,4.59,124.0
5.62,5.57,131.33
3.01,6.84,102.96
7.76,-2.91,-127.85
4.88,-2.59,-69.7
4.36,2.82,57.57
5.51,1.97,61.98
4.76,5.72,115.69
6.09,3.0,88.64
3.65,6.33,105.61
4.66,0.61,33.74
5.38,-5.57,-133.97
3.79,1.63,35.46
6.06,-1.86,-76.64
8.02,-1.81,-110.58
3.85,-8.23,-159.73
6.36,-0.09,-55.65
5.34,3.02,75.95
6.92,-8.14,-240.87
6.18,5.17,134.97
3.81,2.18,41.92
3.8,3.71,62.47
4.06,-4.35,-84.7
4.13,-1.05,-40.81
6.1,-1.64,-73.91
5.58,4.97,117.3
3.67,2.94,49.63
6.22,3.58,102.2
6.62,-11.64,-347.26
5.49,-5.03,-124.77
4.04,-1.33,-42.76
5.19,-4.75,-112.98
1.87,4.6,47.9
3.77,4.88,80.79
4.66,-4.21,-92.69
5.13,-1.18,-53.8
4.37,-1.21,-45.22
2.75,3.65,46.94
4.67,7.07,143.82
6.31,-7.0,-191.18
5.09,3.31,76.59
5.63,7.52,178.96
4.32,-0.25,-34.83
5.29,-2.0,-67.1
6.04,-0.14,-52.15
4.28,2.46,51.38
5.19,0.59,39.34
3.94,-1.27,-41.11
3.77,-2.01,-47.4
5.01,7.33,158.08
5.27,-8.64,-207.51
4.35,-0.1,-33.75
4.12,-0.91,-39.32
5.07,4.36,94.85
5.94,-2.02,-77.43
4.44,-1.84,-53.46
4.47,0.02,26.2
6.37,-1.86,-81.61
4.93,14.15,370.26
5.85,-10.69,-287.84
5.31,10.17,245.56
4.54,-6.78,-142.01
5.65,5.46,129.41
6.17,-0.04,-52.56
2.44,-4.1,-56.79
5.43,2.71,72.34
4.18,4.89,88.3
5.01,-0.55,-44.83
3.94,-3.03,-62.56
4.57,1.17,38.89
5.03,4.24,92.09
5.53,9.31,226.15
4.77,1.37,43.75
5.74,-0.24,-49.79
5.23,-2.85,-79.34
4.17,-2.86,-63.4
4.49,4.62,88.87
4.77,5.13,104.04
3.88,1.12,30.97
4.82,-7.19,-158.25
5.12,-0.73,-48.13
5.17,4.9,107.32
5.14,3.89,87.5
3.16,3.04,44.52
4.1,0.38,26.04
4.6,4.85,95.33
5.41,-4.83,-118.87
4.96,-1.44,-54.95
3.85,-4.06,-76.62
5.75,-2.99,-90.4
6.65,-0.82,-69.76
5.78,2.02,66.75
6.39,3.22,98.37
5.11,-5.43,-125.01
5.9,13.97,400.77
4.47,-3.71,-80.87
5.33,-8.33,-200.65
4.0,-6.58,-125.96
4.64,-6.53,-138.81
4.34,0.31,27.56
3.28,4.25,62.69
5.97,-0.36,-54.07
5.74,-6.25,-157.74
3.32,-20.77,-594.33
4.12,-3.65,-74.39
5.95,0.84,52.07
4.32,-0.12,-33.7
3.87,-3.03,-61.66
5.59,5.17,121.82
5.89,3.1,86.69
4.94,-1.37,-53.79
3.21,1.05,24.22
4.82,-0.17,-38.89
6.48,-5.63,-160.5
4.62,-3.86,-85.93
